Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9642,CT-2011-579910,12/08/2011,18/08/2011,Second Class,T-98415,Darrin Van Huff,Corporate,United States,Houston,Texas,77001,East,FT-73102,Furniture,Tables,Bevis Steel Folding Table,1711.6722,12,0,-112.9758
9643,CK-2014-695262,28/08/2014,30/08/2014,Second Class,K-60793,Maria Etezadi,Corporate,United States,Henderson,Kentucky,42420,Central,TP-37547,Technology,Phones,Apple iPhone 6S,2293.4185,14,0,633.2398
9644,HNC-2014-411628,16/07/2014,19/07/2014,Second Class,NC-39153,Mark Lewis,Home Office,United States,Charlotte,North Carolina,28201,West,TM-14444,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1074.1638,5,0.4,256.4433
9645,CV-2011-306488,23/02/2011,25/02/2011,Same Day,V-93393,Lena Hernandez,Consumer,United States,Richmond,Virginia,23218,Central,FC-87085,Furniture,Chairs,Global Push Button Managers Chair,18.8159,5,0.1,-6.6755
9646,CW-2011-592121,17/01/2011,24/01/2011,First Class,W-26121,Jim Mitchum,Consumer,United States,Madison,Wisconsin,53701,South,OA-92017,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet,364.1093,9,0.4,177.3848
9647,HA-2011-860934,05/02/2011,12/02/2011,Same Day,A-22474,Rick Hansen,Home Office,United States,Phoenix,Arizona,85001,South,TC-19475,Technology,Copiers,Canon PC940 Copier,1433.878,13,0.5,354.5603
9648,CV-2013-956465,09/06/2013,10/06/2013,Same Day,V-34672,Mark Lewis,Corporate,United States,Richmond,Virginia,23218,East,OS-79863,Office Supplies,Storage,Stur-D-Stor Shelving,1067.3705,5,0.3,510.8317
9649,HM-2012-628208,28/10/2012,29/10/2012,Second Class,M-34884,Justin Ritter,Home Office,United States,Detroit,Michigan,48201,South,FT-50658,Furniture,Tables,Chromcraft Bull-Nose Wood Table,150.2525,5,0,3.5835
9650,CO-2013-830411,08/11/2013,15/11/2013,First Class,O-84870,Irene Maddox,Corporate,United States,Columbus,Ohio,43201,East,TM-61406,Technology,Machines,Brother Fax Machine,471.6735,4,0,135.4204
9651,HA-2013-345173,21/11/2013,27/11/2013,Second Class,A-73176,Zuschuss Donatelli,Home Office,United States,Phoenix,Arizona,85001,South,TM-84363,Technology,Machines,Cisco TelePresence System EX90,2298.0081,10,0.1,255.963
9652,CP-2012-681050,22/01/2012,28/01/2012,Same Day,P-24156,Pete Kriz,Corporate,United States,Philadelphia,Pennsylvania,19101,South,OB-64933,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2132.4354,12,0.2,-852.7059
9653,HM-2011-630898,29/06/2011,03/07/2011,Same Day,M-45995,Katherine Murray,Home Office,United States,Detroit,Michigan,48201,South,OB-73208,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,822.9193,9,0.1,441.1569
9654,CNC-2013-632350,24/08/2013,27/08/2013,Same Day,NC-83736,Lena Hernandez,Corporate,United States,Charlotte,North Carolina,28201,South,FF-21834,Furniture,Furnishings,Eldon Fold N Roll Cart System,2421.9211,13,0.2,909.8982
9655,CI-2013-582784,30/01/2013,31/01/2013,Standard Class,I-61080,Jim Mitchum,Consumer,United States,Indianapolis,Indiana,46201,West,FC-31406,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,2312.6755,12,0.5,-586.9623
9656,CW-2013-948804,21/03/2013,26/03/2013,Same Day,W-25353,Patrick Jones,Consumer,United States,Seattle,Washington,98101,East,OS-33758,Office Supplies,Supplies,Avery Marks-A-Lot Regular Desk,332.5978,1,0.5,-30.8023
9657,CC-2013-356437,27/05/2013,30/05/2013,Standard Class,C-62576,Zuschuss Donatelli,Corporate,United States,Denver,Colorado,80201,West,TP-94499,Technology,Phones,Motorola Smart Phone,984.7463,12,0.3,-17.2166
9658,CI-2013-751985,15/05/2013,22/05/2013,First Class,I-86357,Pete Kriz,Corporate,United States,Indianapolis,Indiana,46201,South,TC-74624,Technology,Copiers,Canon PC940 Copier,277.1609,10,0.1,156.6831
9659,HW-2013-688032,14/06/2013,21/06/2013,First Class,W-40546,Harold Pawlan,Home Office,United States,Seattle,Washington,98101,West,FF-25542,Furniture,Furnishings,Howard Miller 12 Height Clock,1685.3405,9,0,-111.5164
9660,CI-2013-928392,06/01/2013,10/01/2013,Same Day,I-33656,Nora Preis,Corporate,United States,Indianapolis,Indiana,46201,South,FB-11118,Furniture,Bookcases,Bush Somerset Collection Bookcase,306.2254,10,0.1,13.397
9661,CK-2011-934104,03/03/2011,09/03/2011,First Class,K-21057,Pete Kriz,Corporate,United States,Henderson,Kentucky,42420,East,TA-60865,Technology,Accessories,Plantronics CS510 Wireless Headset,1979.2444,3,0.2,-714.9468
9662,CA-2013-150837,17/05/2013,20/05/2013,First Class,A-43300,Claire Gute,Corporate,United States,Phoenix,Arizona,85001,East,TC-66981,Technology,Copiers,Xerox WorkCentre,2141.8632,4,0.2,-153.8033
9663,HNC-2012-576070,02/12/2012,06/12/2012,First Class,NC-27190,Sanjit Chand,Home Office,United States,Charlotte,North Carolina,28201,Central,FB-68570,Furniture,Bookcases,Sauder Classic Bookcase,1392.249,9,0.4,118.5856
9664,CT-2013-754139,10/12/2013,14/12/2013,Same Day,T-51463,Ken Black,Corporate,United States,Nashville,Tennessee,37201,East,FF-47513,Furniture,Furnishings,Deflect-o Stackable Chair Mat,427.1538,14,0.2,197.9102
9665,HK-2011-440294,27/01/2011,31/01/2011,Same Day,K-65565,Justin Ritter,Home Office,United States,Henderson,Kentucky,42420,Central,TP-64612,Technology,Phones,Motorola Smart Phone,1972.5533,12,0.1,-742.9271
9666,CG-2011-132287,09/04/2011,15/04/2011,Standard Class,G-49389,Chloris Kastensmidt,Corporate,United States,Atlanta,Georgia,30301,West,TC-80477,Technology,Copiers,Xerox WorkCentre,2364.8049,7,0.4,824.2146
9667,CNY-2012-280748,11/04/2012,13/04/2012,First Class,NY-30466,Nora Preis,Consumer,United States,New York City,New York,10001,East,OS-63032,Office Supplies,Storage,Eldon Jumbo ProFile Portable Mobile Manager,1248.8391,3,0,203.5649
9668,CI-2012-364730,08/08/2012,15/08/2012,Standard Class,I-94322,Mark Lewis,Corporate,United States,Indianapolis,Indiana,46201,South,FT-67941,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,2253.8134,12,0.2,807.7698
9669,CM-2012-894916,14/12/2012,19/12/2012,Standard Class,M-57333,Bill Donatelli,Consumer,United States,Detroit,Michigan,48201,West,FC-50491,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,287.4318,5,0,73.7333
9670,CC-2014-844734,30/01/2014,02/02/2014,Standard Class,C-43812,Mark Lewis,Corporate,United States,Denver,Colorado,80201,Central,FC-92350,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,2370.2366,9,0.3,177.5697
9671,HW-2013-967461,07/11/2013,09/11/2013,First Class,W-35175,Maria Etezadi,Home Office,United States,Seattle,Washington,98101,South,TC-30515,Technology,Copiers,Canon PC940 Copier,7.4106,8,0.1,3.0152
9672,CO-2014-520120,31/07/2014,01/08/2014,First Class,O-53075,Sandra Clark,Consumer,United States,Columbus,Ohio,43201,Central,OS-22012,Office Supplies,Supplies,Avery Marks-A-Lot Regular Desk,1898.1024,1,0,-416.0904
9673,CW-2011-222243,30/01/2011,05/02/2011,Same Day,W-40083,Katherine Murray,Consumer,United States,Madison,Wisconsin,53701,Central,TA-74089,Technology,Accessories,Kensington 6170 Trackball,901.0347,3,0.1,-261.7248
9674,CNY-2011-869525,08/07/2011,15/07/2011,Standard Class,NY-97003,Elpida Rittenbach,Consumer,United States,New York City,New York,10001,South,TC-31878,Technology,Copiers,Canon PC940 Copier,2000.5745,13,0,76.7795
9675,CC-2011-729210,14/11/2011,16/11/2011,Standard Class,C-17622,Mick Brown,Consumer,United States,Los Angeles,California,90001,Central,OL-80725,Office Supplies,Labels,Xerox Labels,876.9334,4,0.2,190.7152
9676,CI-2013-432117,07/06/2013,13/06/2013,Standard Class,I-88934,Lena Hernandez,Corporate,United States,Chicago,Illinois,60601,West,FB-75201,Furniture,Bookcases,O'Sullivan Plantations Bookcase,614.9956,14,0.5,-233.3703
9677,CM-2011-551781,17/09/2011,22/09/2011,Standard Class,M-56639,Emily Burns,Consumer,United States,St. Louis,Missouri,63101,South,FC-34953,Furniture,Chairs,Harbour Creations Steel Folding Chair,1347.8249,6,0.2,-319.3959
9678,CNC-2014-194131,16/10/2014,19/10/2014,Second Class,NC-10331,Pete Kriz,Consumer,United States,Charlotte,North Carolina,28201,Central,FF-66292,Furniture,Furnishings,Eldon Fold N Roll Cart System,1212.4431,8,0.3,-266.307
9679,HM-2011-579264,18/04/2011,21/04/2011,Second Class,M-90747,Lena Hernandez,Home Office,United States,St. Louis,Missouri,63101,West,TA-24196,Technology,Accessories,Kensington 6170 Trackball,2014.4933,2,0.3,284.1907
9680,CM-2012-774369,23/03/2012,30/03/2012,Standard Class,M-50122,Craig Reiter,Corporate,United States,Minneapolis,Minnesota,55401,East,TP-54350,Technology,Phones,Apple iPhone 6S,1997.1712,7,0.4,591.8751
9681,CNY-2012-654791,18/10/2012,21/10/2012,Second Class,NY-30483,Maria Etezadi,Consumer,United States,New York City,New York,10001,West,FB-88197,Furniture,Bookcases,Sauder Classic Bookcase,2239.8322,9,0,994.4323
9682,CM-2013-622956,16/04/2013,21/04/2013,First Class,M-99432,Eric Hoffmann,Consumer,United States,Detroit,Michigan,48201,East,OF-62445,Office Supplies,Fasteners,Advantus Map Pins,1591.7706,3,0.4,499.5299
9683,CG-2011-211234,06/12/2011,12/12/2011,First Class,G-42129,Irene Maddox,Corporate,United States,Atlanta,Georgia,30301,South,TC-49120,Technology,Copiers,Xerox WorkCentre,876.6756,5,0,247.4293
9684,CT-2012-146928,18/01/2012,20/01/2012,Standard Class,T-22358,Pete Kriz,Corporate,United States,Nashville,Tennessee,37201,West,TP-18283,Technology,Phones,Apple iPhone 6S,1367.2063,12,0,96.6945
9685,HNY-2013-290189,15/08/2013,20/08/2013,Second Class,NY-10344,Emily Burns,Home Office,United States,New York City,New York,10001,Central,FF-43140,Furniture,Furnishings,Deflect-o Stackable Chair Mat,1386.1679,7,0,591.4147
9686,HNC-2011-183449,16/10/2011,23/10/2011,Second Class,NC-38323,Rick Hansen,Home Office,United States,Charlotte,North Carolina,28201,West,FB-69760,Furniture,Bookcases,Sauder Classic Bookcase,1404.0807,10,0,589.6142
9687,HC-2011-455301,19/05/2011,23/05/2011,Same Day,C-78062,Maria Etezadi,Home Office,United States,Los Angeles,California,90001,Central,TA-27322,Technology,Accessories,Kensington 6170 Trackball,1665.2755,12,0.3,752.5131
9688,CK-2011-687292,08/07/2011,15/07/2011,Second Class,K-74068,Anna Chung,Corporate,United States,Henderson,Kentucky,42420,Central,TM-57441,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1576.9409,2,0,368.594
9689,HT-2011-962833,21/07/2011,27/07/2011,First Class,T-96004,Harold Pawlan,Home Office,United States,Houston,Texas,77001,South,TP-18844,Technology,Phones,Samsung Galaxy S4,2491.4709,9,0.4,611.9652
9690,CI-2011-323655,07/02/2011,08/02/2011,Second Class,I-17607,Sandra Clark,Corporate,United States,Indianapolis,Indiana,46201,Central,FT-54440,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,8.1213,9,0.1,0.1306
9691,HW-2011-663718,14/06/2011,20/06/2011,First Class,W-43969,Anna Chung,Home Office,United States,Seattle,Washington,98101,West,OS-16511,Office Supplies,Storage,Stur-D-Stor Shelving,446.9305,1,0,125.3861
9692,CC-2011-973759,20/11/2011,25/11/2011,Standard Class,C-27430,Patrick Jones,Corporate,United States,Denver,Colorado,80201,Central,OL-57288,Office Supplies,Labels,Xerox Labels,1152.6261,6,0.5,182.209
9693,HO-2011-629607,05/11/2011,06/11/2011,Same Day,O-22236,Chloris Kastensmidt,Home Office,United States,Columbus,Ohio,43201,Central,OA-16941,Office Supplies,Art,Avery Flip-Chart Easel Binders,674.6612,11,0,304.9949
9694,CNY-2011-359015,16/08/2011,21/08/2011,Standard Class,NY-92108,Mick Brown,Corporate,United States,New York City,New York,10001,Central,FB-77728,Furniture,Bookcases,Sauder Classic Bookcase,435.4213,14,0.1,-132.4278
9695,HO-2012-493866,20/05/2012,24/05/2012,First Class,O-85621,Justin Ritter,Home Office,United States,Columbus,Ohio,43201,South,OL-59250,Office Supplies,Labels,Avery Color Coding Labels,582.5177,12,0.1,98.806
9696,CO-2013-919417,02/12/2013,09/12/2013,Standard Class,O-42026,Elpida Rittenbach,Corporate,United States,Columbus,Ohio,43201,Central,FF-58076,Furniture,Furnishings,Howard Miller 12 Height Clock,1787.9908,10,0,-596.0114
9697,CC-2014-819133,20/09/2014,22/09/2014,Same Day,C-10264,Patrick Jones,Consumer,United States,Los Angeles,California,90001,East,FF-16878,Furniture,Furnishings,Eldon Fold N Roll Cart System,1947.0022,9,0,472.1058
9698,CC-2014-496480,04/06/2014,06/06/2014,Second Class,C-23022,Anna Chung,Consumer,United States,Los Angeles,California,90001,West,OS-79369,Office Supplies,Storage,Eldon Jumbo ProFile Portable Mobile Manager,1050.3596,13,0.4,-39.6637
9699,CK-2013-188049,13/07/2013,17/07/2013,First Class,K-74746,Patrick Jones,Consumer,United States,Henderson,Kentucky,42420,Central,FF-93335,Furniture,Furnishings,Deflect-o Stackable Chair Mat,889.4166,9,0,-288.4899
9700,CF-2013-404347,25/05/2013,01/06/2013,Standard Class,F-33839,Andrew Allen,Consumer,United States,Fort Lauderdale,Florida,33301,East,TM-52471,Technology,Machines,Cisco TelePresence System EX90,1295.5391,14,0.5,555.8078
9701,CC-2012-366223,15/10/2012,17/10/2012,First Class,C-71864,Carlos Soltero,Corporate,United States,Denver,Colorado,80201,South,TC-82727,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1744.537,2,0.2,-688.833
9702,HK-2014-791349,04/10/2014,10/10/2014,Second Class,K-35525,Nora Preis,Home Office,United States,Henderson,Kentucky,42420,Central,OB-92444,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1083.0378,13,0,416.6447
9703,CC-2011-128528,25/11/2011,29/11/2011,Same Day,C-19643,Nora Preis,Corporate,United States,Denver,Colorado,80201,West,TC-80173,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2279.5466,13,0.1,1161.9745
9704,CO-2014-966342,01/01/2014,04/01/2014,Standard Class,O-63215,Maria Etezadi,Corporate,United States,Columbus,Ohio,43201,East,TA-95906,Technology,Accessories,Logitech G600 MMO Gaming Mouse,429.5512,9,0,-158.4628
9705,HM-2014-707974,01/11/2014,03/11/2014,Second Class,M-92549,Maria Etezadi,Home Office,United States,St. Louis,Missouri,63101,South,FT-74507,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1805.8701,1,0.3,-298.4669
9706,HT-2011-330867,10/03/2011,12/03/2011,Standard Class,T-68375,Mark Lewis,Home Office,United States,Houston,Texas,77001,South,TP-78399,Technology,Phones,Samsung Galaxy S4,1901.4868,14,0,741.7651
9707,CNY-2012-427307,11/11/2012,12/11/2012,Same Day,NY-39581,Zuschuss Donatelli,Consumer,United States,New York City,New York,10001,West,OB-62917,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1810.6558,7,0,119.3658
9708,HA-2014-671622,02/01/2014,09/01/2014,First Class,A-41969,Craig Reiter,Home Office,United States,Phoenix,Arizona,85001,West,FC-16534,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,2454.5351,1,0,939.4343
9709,CM-2014-723871,31/10/2014,03/11/2014,Standard Class,M-58112,Emily Burns,Consumer,United States,St. Louis,Missouri,63101,South,TM-20147,Technology,Machines,Brother Fax Machine,1278.7178,8,0.3,379.0597
9710,HT-2013-999939,10/09/2013,11/09/2013,Second Class,T-70143,Darrin Van Huff,Home Office,United States,Houston,Texas,77001,West,FB-52875,Furniture,Bookcases,Sauder Classic Bookcase,1207.0991,11,0.1,60.8737
9711,CC-2013-574937,01/12/2013,04/12/2013,First Class,C-74849,Andrew Allen,Consumer,United States,Denver,Colorado,80201,West,TP-90011,Technology,Phones,Apple iPhone 6S,1030.0709,5,0,-313.3811
9712,CM-2014-308737,02/03/2014,09/03/2014,Standard Class,M-88897,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55401,Central,FC-65972,Furniture,Chairs,Harbour Creations Steel Folding Chair,1188.7991,5,0.3,-138.0663
9713,CW-2011-898209,18/06/2011,21/06/2011,Same Day,W-42303,Patrick Jones,Corporate,United States,Madison,Wisconsin,53701,Central,OL-77520,Office Supplies,Labels,Avery 490 Gold Inkjet Labels,2159.9325,1,0.5,431.8867
9714,CV-2011-591136,02/06/2011,03/06/2011,Same Day,V-45104,Jim Mitchum,Corporate,United States,Richmond,Virginia,23218,East,TA-13592,Technology,Accessories,Kensington 6170 Trackball,831.57,13,0.2,157.4001
9715,HG-2014-247767,15/04/2014,22/04/2014,Standard Class,G-54151,Ken Black,Home Office,United States,Atlanta,Georgia,30301,South,FB-88041,Furniture,Bookcases,Sauder Classic Bookcase,670.9636,12,0.2,101.6509
9716,CK-2013-608811,04/05/2013,06/05/2013,Standard Class,K-61845,Mick Brown,Corporate,United States,Henderson,Kentucky,42420,East,FB-78620,Furniture,Bookcases,O'Sullivan Plantations Bookcase,2237.6204,4,0.3,978.5268
9717,HI-2012-667772,27/02/2012,01/03/2012,Same Day,I-59758,Darrin Van Huff,Home Office,United States,Indianapolis,Indiana,46201,West,FC-34934,Furniture,Chairs,Harbour Creations Steel Folding Chair,824.7677,8,0.1,211.6223
9718,HNC-2011-398507,05/05/2011,07/05/2011,First Class,NC-74861,Anna Chung,Home Office,United States,Charlotte,North Carolina,28201,Central,FB-13396,Furniture,Bookcases,Sauder Classic Bookcase,1139.169,4,0,-129.6399
9719,CK-2013-968164,24/05/2013,30/05/2013,Second Class,K-83391,Lena Hernandez,Consumer,United States,Henderson,Kentucky,42420,Central,OA-22271,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet,296.374,5,0.2,115.3642
9720,HW-2013-980031,05/03/2013,09/03/2013,Standard Class,W-38505,Katherine Murray,Home Office,United States,Madison,Wisconsin,53701,East,OA-94773,Office Supplies,Art,Avery Flip-Chart Easel Binders,1319.3589,3,0.1,330.5582
9721,CNC-2013-388296,21/07/2013,25/07/2013,First Class,NC-59386,Claire Gute,Consumer,United States,Charlotte,North Carolina,28201,South,OE-17854,Office Supplies,Envelopes,Green Bar Envelopes,281.8529,12,0.3,77.0757
9722,CC-2014-175631,05/04/2014,10/04/2014,First Class,C-24272,Lena Hernandez,Corporate,United States,Denver,Colorado,80201,West,OE-83070,Office Supplies,Envelopes,Columbian Poly String Tie Envelopes,1579.9672,6,0.5,211.9429
9723,CC-2011-991696,16/05/2011,19/05/2011,Same Day,C-29193,Maria Etezadi,Corporate,United States,Denver,Colorado,80201,East,OF-88907,Office Supplies,Fasteners,OIC Push Pins,389.3703,12,0,199.0731
9724,CK-2011-380726,28/02/2011,01/03/2011,Standard Class,K-85296,Sanjit Chand,Consumer,United States,Henderson,Kentucky,42420,Central,FT-79225,Furniture,Tables,Chromcraft Bull-Nose Wood Table,1121.2479,2,0.1,229.9478
9725,CNC-2013-757650,01/07/2013,08/07/2013,Standard Class,NC-70762,Emily Burns,Corporate,United States,Charlotte,North Carolina,28201,South,TP-91147,Technology,Phones,Motorola Smart Phone,2428.3215,9,0.4,543.1571
9726,CC-2011-570448,01/10/2011,07/10/2011,Same Day,C-22483,Katherine Murray,Consumer,United States,Los Angeles,California,90001,West,FF-26300,Furniture,Furnishings,Howard Miller 12 Height Clock,2445.8594,10,0.4,1003.6474
9727,HV-2011-897133,09/11/2011,15/11/2011,First Class,V-93685,Mark Lewis,Home Office,United States,Richmond,Virginia,23218,East,FF-32463,Furniture,Furnishings,Howard Miller 12 Height Clock,1155.4322,10,0,543.5743
9728,HK-2013-659773,30/12/2013,06/01/2014,First Class,K-81531,Bill Donatelli,Home Office,United States,Henderson,Kentucky,42420,Central,FB-13239,Furniture,Bookcases,O'Sullivan Plantations Bookcase,2308.6551,10,0.2,-463.0647
9729,HNC-2013-251883,27/04/2013,04/05/2013,Standard Class,NC-22523,Eric Hoffmann,Home Office,United States,Charlotte,North Carolina,28201,West,TM-21615,Technology,Machines,Brother Fax Machine,1143.1729,1,0.3,-334.2166
9730,HG-2013-932469,04/01/2013,09/01/2013,Second Class,G-26034,Andrew Allen,Home Office,United States,Atlanta,Georgia,30301,East,TP-56879,Technology,Phones,Motorola Smart Phone,2257.8101,3,0.2,-775.6239
